participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.8","38","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:21.682Z","2025-04-15T15:06:27.863Z","6181","6181","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.8","38","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:06:21.682Z","2025-04-15T15:06:27.863Z","6181","6181","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.6","39","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:27.927Z","2025-04-15T15:06:29.638Z","1711","1711","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.6","39","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.6}","undefined","undefined","2025-04-15T15:06:27.927Z","2025-04-15T15:06:29.638Z","1711","1711","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.34","40","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:29.698Z","2025-04-15T15:06:34.047Z","4349","4349","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.34","40","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.34}","undefined","undefined","2025-04-15T15:06:29.698Z","2025-04-15T15:06:34.047Z","4349","4349","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.52","41","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:34.094Z","2025-04-15T15:06:37.481Z","3387","3387","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.52","41","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.52}","undefined","undefined","2025-04-15T15:06:34.094Z","2025-04-15T15:06:37.481Z","3387","3387","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.72","42","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:37.527Z","2025-04-15T15:06:42.154Z","4627","4627","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.72","42","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.72}","undefined","undefined","2025-04-15T15:06:37.527Z","2025-04-15T15:06:42.154Z","4627","4627","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.8","43","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:42.200Z","2025-04-15T15:06:43.969Z","1769","1769","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.8","43","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:06:42.200Z","2025-04-15T15:06:43.969Z","1769","1769","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.58","44","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:44.011Z","2025-04-15T15:06:46.701Z","2690","2690","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.58","44","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.58}","undefined","undefined","2025-04-15T15:06:44.011Z","2025-04-15T15:06:46.701Z","2690","2690","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.54","45","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:46.747Z","2025-04-15T15:06:51.274Z","4527","4527","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.54","45","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.54}","undefined","undefined","2025-04-15T15:06:46.747Z","2025-04-15T15:06:51.274Z","4527","4527","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.46","46","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:06:51.320Z","2025-04-15T15:06:57.071Z","5751","5751","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.46","46","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.46}","undefined","undefined","2025-04-15T15:06:51.320Z","2025-04-15T15:06:57.071Z","5751","5751","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.6","47","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:57.120Z","2025-04-15T15:07:01.570Z","4450","4450","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.6","47","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.6}","undefined","undefined","2025-04-15T15:06:57.120Z","2025-04-15T15:07:01.570Z","4450","4450","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.2","48","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:07:01.618Z","2025-04-15T15:07:04.159Z","2541","2541","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.2","48","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.2}","undefined","undefined","2025-04-15T15:07:01.618Z","2025-04-15T15:07:04.159Z","2541","2541","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.0","49","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:07:04.204Z","2025-04-15T15:07:05.814Z","1610","1610","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.0","49","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0}","undefined","undefined","2025-04-15T15:07:04.204Z","2025-04-15T15:07:05.814Z","1610","1610","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.26","50","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:07:05.859Z","2025-04-15T15:07:11.898Z","6039","6039","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.26","50","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.26}","undefined","undefined","2025-04-15T15:07:05.859Z","2025-04-15T15:07:11.898Z","6039","6039","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
